sc_goal_min_dist,goal_spawn_clearance,bfs_clearance,inter_drone_min,spawn_mode,density,pct_all10_ok,avg_drone_ok,clean_drone_successes,total_clean_maps,total_discarded,total_fallbacks,avg_actual_density,avg_obs_count,infeasible,recommended_ceiling,ceiling_reason
8.0,1.0,0.44999999999999996,0.5,scattered,0.15,86.0,9.86,493,50,0,0,0.15860337500000005,19.0,False,0.1,below_90pct
8.0,1.0,0.44999999999999996,0.5,scattered,0.2,82.0,9.82,491,50,0,0,0.20980100000000002,26.22,False,0.1,below_90pct
8.0,1.0,0.44999999999999996,0.5,scattered,0.25,76.0,9.54,477,50,0,0,0.2587777500000001,34.76,False,0.1,below_90pct
8.0,1.0,0.44999999999999996,0.5,scattered,0.3,57.99999999999999,8.76,438,50,0,0,0.3077946250000001,42.98,False,0.1,below_90pct
8.0,1.0,0.44999999999999996,0.5,scattered,0.35,46.0,8.4,420,50,0,0,0.35657075,54.2,False,0.1,below_90pct
8.0,1.0,0.5,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.11044737500000004,12.52,False,0.2,below_90pct
8.0,1.0,0.5,0.2,clustered,0.15,98.0,9.98,499,50,0,0,0.15860337500000005,19.0,False,0.2,below_90pct
8.0,1.0,0.5,0.2,clustered,0.2,98.0,9.98,499,50,0,0,0.20980100000000002,26.22,False,0.2,below_90pct
8.0,1.0,0.5,0.2,clustered,0.25,88.0,9.16,458,50,0,0,0.2587777500000001,34.76,False,0.2,below_90pct
8.0,1.0,0.5,0.2,clustered,0.3,80.0,8.18,409,50,0,0,0.3077946250000001,42.98,False,0.2,below_90pct
8.0,1.0,0.5,0.2,clustered,0.35,66.0,6.96,348,50,0,0,0.35657075,54.2,False,0.2,below_90pct
8.0,1.0,0.5,0.2,scattered,0.1,82.0,9.82,491,50,0,0,0.11044737500000004,12.52,False,NONE,below_90pct
8.0,1.0,0.5,0.2,scattered,0.15,80.0,9.74,487,50,0,0,0.15860337500000005,19.0,False,NONE,below_90pct
8.0,1.0,0.5,0.2,scattered,0.2,62.0,9.56,478,50,0,0,0.20980100000000002,26.22,False,NONE,below_90pct
8.0,1.0,0.5,0.2,scattered,0.25,57.99999999999999,9.14,457,50,0,0,0.2587777500000001,34.76,False,NONE,below_90pct
8.0,1.0,0.5,0.2,scattered,0.3,40.0,8.2,410,50,0,0,0.3077946250000001,42.98,False,NONE,below_90pct
8.0,1.0,0.5,0.2,scattered,0.35,28.000000000000004,7.62,381,50,0,0,0.35657075,54.2,False,NONE,below_90pct
8.0,1.0,0.5,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.11044737500000004,12.52,False,0.2,below_90pct
8.0,1.0,0.5,0.35,clustered,0.15,98.0,9.98,499,50,0,0,0.15860337500000005,19.0,False,0.2,below_90pct
8.0,1.0,0.5,0.35,clustered,0.2,98.0,9.98,499,50,0,0,0.20980100000000002,26.22,False,0.2,below_90pct
8.0,1.0,0.5,0.35,clustered,0.25,88.0,9.16,458,50,0,0,0.2587777500000001,34.76,False,0.2,below_90pct
8.0,1.0,0.5,0.35,clustered,0.3,80.0,8.18,409,50,0,0,0.3077946250000001,42.98,False,0.2,below_90pct
8.0,1.0,0.5,0.35,clustered,0.35,66.0,6.96,348,50,0,0,0.35657075,54.2,False,0.2,below_90pct
8.0,1.0,0.5,0.35,scattered,0.1,82.0,9.82,491,50,0,0,0.11044737500000004,12.52,False,NONE,below_90pct
8.0,1.0,0.5,0.35,scattered,0.15,78.0,9.72,486,50,0,0,0.15860337500000005,19.0,False,NONE,below_90pct
8.0,1.0,0.5,0.35,scattered,0.2,62.0,9.56,478,50,0,0,0.20980100000000002,26.22,False,NONE,below_90pct
8.0,1.0,0.5,0.35,scattered,0.25,57.99999999999999,9.12,456,50,0,0,0.2587777500000001,34.76,False,NONE,below_90pct
8.0,1.0,0.5,0.35,scattered,0.3,40.0,8.2,410,50,0,0,0.3077946250000001,42.98,False,NONE,below_90pct
8.0,1.0,0.5,0.35,scattered,0.35,28.000000000000004,7.6,380,50,0,0,0.35657075,54.2,False,NONE,below_90pct
8.0,1.0,0.5,0.5,clustered,0.1,100.0,10.0,500,50,0,0,0.11044737500000004,12.52,False,0.2,below_90pct
8.0,1.0,0.5,0.5,clustered,0.15,98.0,9.98,499,50,0,0,0.15860337500000005,19.0,False,0.2,below_90pct
8.0,1.0,0.5,0.5,clustered,0.2,98.0,9.98,499,50,0,0,0.20980100000000002,26.22,False,0.2,below_90pct
8.0,1.0,0.5,0.5,clustered,0.25,88.0,9.16,458,50,0,0,0.2587777500000001,34.76,False,0.2,below_90pct
8.0,1.0,0.5,0.5,clustered,0.3,80.0,8.18,409,50,0,0,0.3077946250000001,42.98,False,0.2,below_90pct
8.0,1.0,0.5,0.5,clustered,0.35,66.0,6.96,348,50,0,0,0.35657075,54.2,False,0.2,below_90pct
8.0,1.0,0.5,0.5,scattered,0.1,82.0,9.82,491,50,0,0,0.11044737500000004,12.52,False,NONE,below_90pct
8.0,1.0,0.5,0.5,scattered,0.15,78.0,9.72,486,50,0,0,0.15860337500000005,19.0,False,NONE,below_90pct
8.0,1.0,0.5,0.5,scattered,0.2,62.0,9.56,478,50,0,0,0.20980100000000002,26.22,False,NONE,below_90pct
8.0,1.0,0.5,0.5,scattered,0.25,57.99999999999999,9.14,457,50,0,0,0.2587777500000001,34.76,False,NONE,below_90pct
8.0,1.0,0.5,0.5,scattered,0.3,40.0,8.2,410,50,0,0,0.3077946250000001,42.98,False,NONE,below_90pct
8.0,1.0,0.5,0.5,scattered,0.35,28.000000000000004,7.66,383,50,0,0,0.35657075,54.2,False,NONE,below_90pct
8.0,1.5,0.4,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.11276800000000003,14.18,False,0.3,below_90pct
8.0,1.5,0.4,0.2,clustered,0.15,100.0,10.0,500,50,0,0,0.16003975000000004,19.8,False,0.3,below_90pct
8.0,1.5,0.4,0.2,clustered,0.2,100.0,10.0,500,50,0,0,0.20862300000000006,27.04,False,0.3,below_90pct
8.0,1.5,0.4,0.2,clustered,0.25,100.0,10.0,500,50,0,0,0.258132375,33.84,False,0.3,below_90pct
8.0,1.5,0.4,0.2,clustered,0.3,96.0,9.6,480,50,0,0,0.30916000000000005,42.66,False,0.3,below_90pct
8.0,1.5,0.4,0.2,clustered,0.35,88.0,8.8,440,50,0,0,0.35690025000000014,52.04,False,0.3,below_90pct
8.0,1.5,0.4,0.2,scattered,0.1,94.0,9.94,497,50,0,0,0.11276800000000003,14.18,False,0.2,below_90pct
8.0,1.5,0.4,0.2,scattered,0.15,98.0,9.98,499,50,0,0,0.16003975000000004,19.8,False,0.2,below_90pct
8.0,1.5,0.4,0.2,scattered,0.2,100.0,10.0,500,50,0,0,0.20862300000000006,27.04,False,0.2,below_90pct
8.0,1.5,0.4,0.2,scattered,0.25,88.0,9.8,490,50,0,0,0.258132375,33.84,False,0.2,below_90pct
8.0,1.5,0.4,0.2,scattered,0.3,80.0,9.64,482,50,0,0,0.30916000000000005,42.66,False,0.2,below_90pct
8.0,1.5,0.4,0.2,scattered,0.35,62.0,8.9,445,50,0,0,0.35690025000000014,52.04,False,0.2,below_90pct
8.0,1.5,0.4,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.11276800000000003,14.18,False,0.3,below_90pct
8.0,1.5,0.4,0.35,clustered,0.15,98.0,9.98,499,50,0,0,0.16003975000000004,19.8,False,0.3,below_90pct
8.0,1.5,0.4,0.35,clustered,0.2,100.0,10.0,500,50,0,0,0.20862300000000006,27.04,False,0.3,below_90pct
8.0,1.5,0.4,0.35,clustered,0.25,100.0,10.0,500,50,0,0,0.258132375,33.84,False,0.3,below_90pct
8.0,1.5,0.4,0.35,clustered,0.3,96.0,9.6,480,50,0,0,0.30916000000000005,42.66,False,0.3,below_90pct
8.0,1.5,0.4,0.35,clustered,0.35,88.0,8.8,440,50,0,0,0.35690025000000014,52.04,False,0.3,below_90pct
8.0,1.5,0.4,0.35,scattered,0.1,94.0,9.94,497,50,0,0,0.11276800000000003,14.18,False,0.25,below_90pct
8.0,1.5,0.4,0.35,scattered,0.15,98.0,9.98,499,50,0,0,0.16003975000000004,19.8,False,0.25,below_90pct
8.0,1.5,0.4,0.35,scattered,0.2,100.0,10.0,500,50,0,0,0.20862300000000006,27.04,False,0.25,below_90pct
8.0,1.5,0.4,0.35,scattered,0.25,90.0,9.82,491,50,0,0,0.258132375,33.84,False,0.25,below_90pct
8.0,1.5,0.4,0.35,scattered,0.3,80.0,9.62,481,50,0,0,0.30916000000000005,42.66,False,0.25,below_90pct
8.0,1.5,0.4,0.35,scattered,0.35,62.0,8.94,447,50,0,0,0.35690025000000014,52.04,False,0.25,below_90pct
8.0,1.5,0.4,0.5,clustered,0.1,100.0,10.0,500,50,0,0,0.11276800000000003,14.18,False,0.3,below_90pct
8.0,1.5,0.4,0.5,clustered,0.15,100.0,10.0,500,50,0,0,0.16003975000000004,19.8,False,0.3,below_90pct
8.0,1.5,0.4,0.5,clustered,0.2,100.0,10.0,500,50,0,0,0.20862300000000006,27.04,False,0.3,below_90pct
8.0,1.5,0.4,0.5,clustered,0.25,100.0,10.0,500,50,0,0,0.258132375,33.84,False,0.3,below_90pct
8.0,1.5,0.4,0.5,clustered,0.3,96.0,9.6,480,50,0,0,0.30916000000000005,42.66,False,0.3,below_90pct
8.0,1.5,0.4,0.5,clustered,0.35,86.0,8.78,439,50,0,0,0.35690025000000014,52.04,False,0.3,below_90pct
8.0,1.5,0.4,0.5,scattered,0.1,94.0,9.94,497,50,0,0,0.11276800000000003,14.18,False,0.25,below_90pct
8.0,1.5,0.4,0.5,scattered,0.15,98.0,9.98,499,50,0,0,0.16003975000000004,19.8,False,0.25,below_90pct
8.0,1.5,0.4,0.5,scattered,0.2,100.0,10.0,500,50,0,0,0.20862300000000006,27.04,False,0.25,below_90pct
8.0,1.5,0.4,0.5,scattered,0.25,90.0,9.82,491,50,0,0,0.258132375,33.84,False,0.25,below_90pct
8.0,1.5,0.4,0.5,scattered,0.3,80.0,9.6,480,50,0,0,0.30916000000000005,42.66,False,0.25,below_90pct
8.0,1.5,0.4,0.5,scattered,0.35,62.0,8.92,446,50,0,0,0.35690025000000014,52.04,False,0.25,below_90pct
8.0,1.5,0.44999999999999996,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.11276800000000003,14.18,False,0.25,below_90pct
8.0,1.5,0.44999999999999996,0.2,clustered,0.15,100.0,10.0,500,50,0,0,0.16003975000000004,19.8,False,0.25,below_90pct
8.0,1.5,0.44999999999999996,0.2,clustered,0.2,100.0,10.0,500,50,0,0,0.20862300000000006,27.04,False,0.25,below_90pct
8.0,1.5,0.44999999999999996,0.2,clustered,0.25,98.0,9.98,499,50,0,0,0.258132375,33.84,False,0.25,below_90pct
8.0,1.5,0.44999999999999996,0.2,clustered,0.3,84.0,8.76,438,50,0,0,0.30916000000000005,42.66,False,0.25,below_90pct
8.0,1.5,0.44999999999999996,0.2,clustered,0.35,82.0,8.2,410,50,0,0,0.35690025000000014,52.04,False,0.25,below_90pct
8.0,1.5,0.44999999999999996,0.2,scattered,0.1,88.0,9.88,494,50,0,0,0.11276800000000003,14.18,False,NONE,below_90pct
8.0,1.5,0.44999999999999996,0.2,scattered,0.15,96.0,9.96,498,50,0,0,0.16003975000000004,19.8,False,NONE,below_90pct
8.0,1.5,0.44999999999999996,0.2,scattered,0.2,86.0,9.86,493,50,0,0,0.20862300000000006,27.04,False,NONE,below_90pct
8.0,1.5,0.44999999999999996,0.2,scattered,0.25,82.0,9.7,485,50,0,0,0.258132375,33.84,False,NONE,below_90pct
8.0,1.5,0.44999999999999996,0.2,scattered,0.3,62.0,9.02,451,50,0,0,0.30916000000000005,42.66,False,NONE,below_90pct
8.0,1.5,0.44999999999999996,0.2,scattered,0.35,40.0,8.38,419,50,0,0,0.35690025000000014,52.04,False,NONE,below_90pct
8.0,1.5,0.44999999999999996,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.11276800000000003,14.18,False,0.25,below_90pct
8.0,1.5,0.44999999999999996,0.35,clustered,0.15,98.0,9.98,499,50,0,0,0.16003975000000004,19.8,False,0.25,below_90pct
8.0,1.5,0.44999999999999996,0.35,clustered,0.2,100.0,10.0,500,50,0,0,0.20862300000000006,27.04,False,0.25,below_90pct
8.0,1.5,0.44999999999999996,0.35,clustered,0.25,98.0,9.98,499,50,0,0,0.258132375,33.84,False,0.25,below_90pct
8.0,1.5,0.44999999999999996,0.35,clustered,0.3,84.0,8.76,438,50,0,0,0.30916000000000005,42.66,False,0.25,below_90pct
8.0,1.5,0.44999999999999996,0.35,clustered,0.35,82.0,8.2,410,50,0,0,0.35690025000000014,52.04,False,0.25,below_90pct
8.0,1.5,0.44999999999999996,0.35,scattered,0.1,88.0,9.88,494,50,0,0,0.11276800000000003,14.18,False,NONE,below_90pct
8.0,1.5,0.44999999999999996,0.35,scattered,0.15,96.0,9.96,498,50,0,0,0.16003975000000004,19.8,False,NONE,below_90pct
8.0,1.5,0.44999999999999996,0.35,scattered,0.2,86.0,9.86,493,50,0,0,0.20862300000000006,27.04,False,NONE,below_90pct
8.0,1.5,0.44999999999999996,0.35,scattered,0.25,82.0,9.72,486,50,0,0,0.258132375,33.84,False,NONE,below_90pct
8.0,1.5,0.44999999999999996,0.35,scattered,0.3,62.0,9.02,451,50,0,0,0.30916000000000005,42.66,False,NONE,below_90pct
8.0,1.5,0.44999999999999996,0.35,scattered,0.35,40.0,8.42,421,50,0,0,0.35690025000000014,52.04,False,NONE,below_90pct
8.0,1.5,0.44999999999999996,0.5,clustered,0.1,100.0,10.0,500,50,0,0,0.11276800000000003,14.18,False,0.25,below_90pct
8.0,1.5,0.44999999999999996,0.5,clustered,0.15,100.0,10.0,500,50,0,0,0.16003975000000004,19.8,False,0.25,below_90pct
8.0,1.5,0.44999999999999996,0.5,clustered,0.2,100.0,10.0,500,50,0,0,0.20862300000000006,27.04,False,0.25,below_90pct
8.0,1.5,0.44999999999999996,0.5,clustered,0.25,98.0,9.98,499,50,0,0,0.258132375,33.84,False,0.25,below_90pct
8.0,1.5,0.44999999999999996,0.5,clustered,0.3,84.0,8.76,438,50,0,0,0.30916000000000005,42.66,False,0.25,below_90pct
8.0,1.5,0.44999999999999996,0.5,clustered,0.35,80.0,8.18,409,50,0,0,0.35690025000000014,52.04,False,0.25,below_90pct
8.0,1.5,0.44999999999999996,0.5,scattered,0.1,88.0,9.88,494,50,0,0,0.11276800000000003,14.18,False,NONE,below_90pct
8.0,1.5,0.44999999999999996,0.5,scattered,0.15,96.0,9.96,498,50,0,0,0.16003975000000004,19.8,False,NONE,below_90pct
8.0,1.5,0.44999999999999996,0.5,scattered,0.2,86.0,9.86,493,50,0,0,0.20862300000000006,27.04,False,NONE,below_90pct
8.0,1.5,0.44999999999999996,0.5,scattered,0.25,82.0,9.72,486,50,0,0,0.258132375,33.84,False,NONE,below_90pct
8.0,1.5,0.44999999999999996,0.5,scattered,0.3,60.0,8.98,449,50,0,0,0.30916000000000005,42.66,False,NONE,below_90pct
8.0,1.5,0.44999999999999996,0.5,scattered,0.35,40.0,8.4,420,50,0,0,0.35690025000000014,52.04,False,NONE,below_90pct
8.0,1.5,0.5,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.11276800000000003,14.18,False,0.25,below_90pct
8.0,1.5,0.5,0.2,clustered,0.15,98.0,9.98,499,50,0,0,0.16003975000000004,19.8,False,0.25,below_90pct
8.0,1.5,0.5,0.2,clustered,0.2,98.0,9.98,499,50,0,0,0.20862300000000006,27.04,False,0.25,below_90pct
8.0,1.5,0.5,0.2,clustered,0.25,98.0,9.98,499,50,0,0,0.258132375,33.84,False,0.25,below_90pct
8.0,1.5,0.5,0.2,clustered,0.3,78.0,8.16,408,50,0,0,0.30916000000000005,42.66,False,0.25,below_90pct
8.0,1.5,0.5,0.2,clustered,0.35,74.0,7.58,379,50,0,0,0.35690025000000014,52.04,False,0.25,below_90pct
8.0,1.5,0.5,0.2,scattered,0.1,82.0,9.8,490,50,0,0,0.11276800000000003,14.18,False,NONE,below_90pct
8.0,1.5,0.5,0.2,scattered,0.15,90.0,9.9,495,50,0,0,0.16003975000000004,19.8,False,NONE,below_90pct
8.0,1.5,0.5,0.2,scattered,0.2,62.0,9.56,478,50,0,0,0.20862300000000006,27.04,False,NONE,below_90pct
8.0,1.5,0.5,0.2,scattered,0.25,68.0,9.5,475,50,0,0,0.258132375,33.84,False,NONE,below_90pct
8.0,1.5,0.5,0.2,scattered,0.3,46.0,8.68,434,50,0,0,0.30916000000000005,42.66,False,NONE,below_90pct
8.0,1.5,0.5,0.2,scattered,0.35,30.0,7.84,392,50,0,0,0.35690025000000014,52.04,False,NONE,below_90pct
8.0,1.5,0.5,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.11276800000000003,14.18,False,0.25,below_90pct
8.0,1.5,0.5,0.35,clustered,0.15,96.0,9.96,498,50,0,0,0.16003975000000004,19.8,False,0.25,below_90pct
8.0,1.5,0.5,0.35,clustered,0.2,98.0,9.98,499,50,0,0,0.20862300000000006,27.04,False,0.25,below_90pct
8.0,1.5,0.5,0.35,clustered,0.25,98.0,9.98,499,50,0,0,0.258132375,33.84,False,0.25,below_90pct
8.0,1.5,0.5,0.35,clustered,0.3,78.0,8.16,408,50,0,0,0.30916000000000005,42.66,False,0.25,below_90pct
8.0,1.5,0.5,0.35,clustered,0.35,74.0,7.58,379,50,0,0,0.35690025000000014,52.04,False,0.25,below_90pct
8.0,1.5,0.5,0.35,scattered,0.1,82.0,9.8,490,50,0,0,0.11276800000000003,14.18,False,NONE,below_90pct
8.0,1.5,0.5,0.35,scattered,0.15,90.0,9.9,495,50,0,0,0.16003975000000004,19.8,False,NONE,below_90pct
8.0,1.5,0.5,0.35,scattered,0.2,62.0,9.56,478,50,0,0,0.20862300000000006,27.04,False,NONE,below_90pct
8.0,1.5,0.5,0.35,scattered,0.25,68.0,9.52,476,50,0,0,0.258132375,33.84,False,NONE,below_90pct
8.0,1.5,0.5,0.35,scattered,0.3,46.0,8.68,434,50,0,0,0.30916000000000005,42.66,False,NONE,below_90pct
8.0,1.5,0.5,0.35,scattered,0.35,30.0,7.86,393,50,0,0,0.35690025000000014,52.04,False,NONE,below_90pct
8.0,1.5,0.5,0.5,clustered,0.1,100.0,10.0,500,50,0,0,0.11276800000000003,14.18,False,0.25,below_90pct
8.0,1.5,0.5,0.5,clustered,0.15,98.0,9.98,499,50,0,0,0.16003975000000004,19.8,False,0.25,below_90pct
8.0,1.5,0.5,0.5,clustered,0.2,98.0,9.98,499,50,0,0,0.20862300000000006,27.04,False,0.25,below_90pct
8.0,1.5,0.5,0.5,clustered,0.25,98.0,9.98,499,50,0,0,0.258132375,33.84,False,0.25,below_90pct
8.0,1.5,0.5,0.5,clustered,0.3,78.0,8.16,408,50,0,0,0.30916000000000005,42.66,False,0.25,below_90pct
8.0,1.5,0.5,0.5,clustered,0.35,74.0,7.58,379,50,0,0,0.35690025000000014,52.04,False,0.25,below_90pct
8.0,1.5,0.5,0.5,scattered,0.1,84.0,9.82,491,50,0,0,0.11276800000000003,14.18,False,NONE,below_90pct
8.0,1.5,0.5,0.5,scattered,0.15,90.0,9.9,495,50,0,0,0.16003975000000004,19.8,False,NONE,below_90pct
8.0,1.5,0.5,0.5,scattered,0.2,64.0,9.58,479,50,0,0,0.20862300000000006,27.04,False,NONE,below_90pct
8.0,1.5,0.5,0.5,scattered,0.25,68.0,9.52,476,50,0,0,0.258132375,33.84,False,NONE,below_90pct
8.0,1.5,0.5,0.5,scattered,0.3,44.0,8.64,432,50,0,0,0.30916000000000005,42.66,False,NONE,below_90pct
8.0,1.5,0.5,0.5,scattered,0.35,30.0,7.82,391,50,0,0,0.35690025000000014,52.04,False,NONE,below_90pct
8.0,2.0,0.4,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.11050425000000003,13.28,False,0.3,below_90pct
8.0,2.0,0.4,0.2,clustered,0.15,100.0,10.0,500,50,0,0,0.15806912500000003,20.14,False,0.3,below_90pct
8.0,2.0,0.4,0.2,clustered,0.2,100.0,10.0,500,50,0,0,0.20991712500000007,27.78,False,0.3,below_90pct
8.0,2.0,0.4,0.2,clustered,0.25,98.0,9.8,490,50,0,0,0.2580965,32.56,False,0.3,below_90pct
8.0,2.0,0.4,0.2,clustered,0.3,92.0,9.2,460,50,0,0,0.3075391250000001,41.6,False,0.3,below_90pct
8.0,2.0,0.4,0.2,clustered,0.35,84.0,8.4,420,50,0,0,0.3568535,52.52,False,0.3,below_90pct
8.0,2.0,0.4,0.2,scattered,0.1,98.0,9.98,499,50,0,0,0.11050425000000003,13.28,False,0.25,below_90pct
8.0,2.0,0.4,0.2,scattered,0.15,98.0,9.98,499,50,0,0,0.15806912500000003,20.14,False,0.25,below_90pct
8.0,2.0,0.4,0.2,scattered,0.2,98.0,9.98,499,50,0,0,0.20991712500000007,27.78,False,0.25,below_90pct
8.0,2.0,0.4,0.2,scattered,0.25,94.0,9.82,491,50,0,0,0.2580965,32.56,False,0.25,below_90pct
8.0,2.0,0.4,0.2,scattered,0.3,80.0,9.38,469,50,0,0,0.3075391250000001,41.6,False,0.25,below_90pct
8.0,2.0,0.4,0.2,scattered,0.35,54.0,8.6,430,50,0,0,0.3568535,52.52,False,0.25,below_90pct
8.0,2.0,0.4,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.11050425000000003,13.28,False,0.3,below_90pct
8.0,2.0,0.4,0.35,clustered,0.15,100.0,10.0,500,50,0,0,0.15806912500000003,20.14,False,0.3,below_90pct
8.0,2.0,0.4,0.35,clustered,0.2,100.0,10.0,500,50,0,0,0.20991712500000007,27.78,False,0.3,below_90pct
8.0,2.0,0.4,0.35,clustered,0.25,98.0,9.8,490,50,0,0,0.2580965,32.56,False,0.3,below_90pct
8.0,2.0,0.4,0.35,clustered,0.3,92.0,9.2,460,50,0,0,0.3075391250000001,41.6,False,0.3,below_90pct
8.0,2.0,0.4,0.35,clustered,0.35,84.0,8.4,420,50,0,0,0.3568535,52.52,False,0.3,below_90pct
8.0,2.0,0.4,0.35,scattered,0.1,98.0,9.98,499,50,0,0,0.11050425000000003,13.28,False,0.25,below_90pct
8.0,2.0,0.4,0.35,scattered,0.15,98.0,9.98,499,50,0,0,0.15806912500000003,20.14,False,0.25,below_90pct
8.0,2.0,0.4,0.35,scattered,0.2,98.0,9.98,499,50,0,0,0.20991712500000007,27.78,False,0.25,below_90pct
8.0,2.0,0.4,0.35,scattered,0.25,94.0,9.82,491,50,0,0,0.2580965,32.56,False,0.25,below_90pct
8.0,2.0,0.4,0.35,scattered,0.3,80.0,9.38,469,50,0,0,0.3075391250000001,41.6,False,0.25,below_90pct
8.0,2.0,0.4,0.35,scattered,0.35,54.0,8.6,430,50,0,0,0.3568535,52.52,False,0.25,below_90pct
8.0,2.0,0.4,0.5,clustered,0.1,100.0,10.0,500,50,0,0,0.11050425000000003,13.28,False,0.3,below_90pct
8.0,2.0,0.4,0.5,clustered,0.15,100.0,10.0,500,50,0,0,0.15806912500000003,20.14,False,0.3,below_90pct
8.0,2.0,0.4,0.5,clustered,0.2,100.0,10.0,500,50,0,0,0.20991712500000007,27.78,False,0.3,below_90pct
8.0,2.0,0.4,0.5,clustered,0.25,96.0,9.78,489,50,0,0,0.2580965,32.56,False,0.3,below_90pct
8.0,2.0,0.4,0.5,clustered,0.3,92.0,9.2,460,50,0,0,0.3075391250000001,41.6,False,0.3,below_90pct
8.0,2.0,0.4,0.5,clustered,0.35,84.0,8.4,420,50,0,0,0.3568535,52.52,False,0.3,below_90pct
8.0,2.0,0.4,0.5,scattered,0.1,98.0,9.98,499,50,0,0,0.11050425000000003,13.28,False,0.25,below_90pct
8.0,2.0,0.4,0.5,scattered,0.15,98.0,9.98,499,50,0,0,0.15806912500000003,20.14,False,0.25,below_90pct
8.0,2.0,0.4,0.5,scattered,0.2,98.0,9.98,499,50,0,0,0.20991712500000007,27.78,False,0.25,below_90pct
8.0,2.0,0.4,0.5,scattered,0.25,94.0,9.82,491,50,0,0,0.2580965,32.56,False,0.25,below_90pct
8.0,2.0,0.4,0.5,scattered,0.3,80.0,9.38,469,50,0,0,0.3075391250000001,41.6,False,0.25,below_90pct
8.0,2.0,0.4,0.5,scattered,0.35,52.0,8.56,428,50,0,0,0.3568535,52.52,False,0.25,below_90pct
8.0,2.0,0.44999999999999996,0.2,clustered,0.1,100.0,10.0,500,50,0,0,0.11050425000000003,13.28,False,0.25,below_90pct
8.0,2.0,0.44999999999999996,0.2,clustered,0.15,100.0,10.0,500,50,0,0,0.15806912500000003,20.14,False,0.25,below_90pct
8.0,2.0,0.44999999999999996,0.2,clustered,0.2,98.0,9.8,490,50,0,0,0.20991712500000007,27.78,False,0.25,below_90pct
8.0,2.0,0.44999999999999996,0.2,clustered,0.25,94.0,9.76,488,50,0,0,0.2580965,32.56,False,0.25,below_90pct
8.0,2.0,0.44999999999999996,0.2,clustered,0.3,86.0,8.6,430,50,0,0,0.3075391250000001,41.6,False,0.25,below_90pct
8.0,2.0,0.44999999999999996,0.2,clustered,0.35,74.0,7.58,379,50,0,0,0.3568535,52.52,False,0.25,below_90pct
8.0,2.0,0.44999999999999996,0.2,scattered,0.1,98.0,9.98,499,50,0,0,0.11050425000000003,13.28,False,0.15,below_90pct
8.0,2.0,0.44999999999999996,0.2,scattered,0.15,94.0,9.94,497,50,0,0,0.15806912500000003,20.14,False,0.15,below_90pct
8.0,2.0,0.44999999999999996,0.2,scattered,0.2,86.0,9.72,486,50,0,0,0.20991712500000007,27.78,False,0.15,below_90pct
8.0,2.0,0.44999999999999996,0.2,scattered,0.25,82.0,9.62,481,50,0,0,0.2580965,32.56,False,0.15,below_90pct
8.0,2.0,0.44999999999999996,0.2,scattered,0.3,52.0,8.76,438,50,0,0,0.3075391250000001,41.6,False,0.15,below_90pct
8.0,2.0,0.44999999999999996,0.2,scattered,0.35,36.0,7.84,392,50,0,0,0.3568535,52.52,False,0.15,below_90pct
8.0,2.0,0.44999999999999996,0.35,clustered,0.1,100.0,10.0,500,50,0,0,0.11050425000000003,13.28,False,0.25,below_90pct
8.0,2.0,0.44999999999999996,0.35,clustered,0.15,100.0,10.0,500,50,0,0,0.15806912500000003,20.14,False,0.25,below_90pct
8.0,2.0,0.44999999999999996,0.35,clustered,0.2,98.0,9.8,490,50,0,0,0.20991712500000007,27.78,False,0.25,below_90pct
8.0,2.0,0.44999999999999996,0.35,clustered,0.25,94.0,9.76,488,50,0,0,0.2580965,32.56,False,0.25,below_90pct
8.0,2.0,0.44999999999999996,0.35,clustered,0.3,86.0,8.6,430,50,0,0,0.3075391250000001,41.6,False,0.25,below_90pct
8.0,2.0,0.44999999999999996,0.35,clustered,0.35,74.0,7.58,379,50,0,0,0.3568535,52.52,False,0.25,below_90pct
8.0,2.0,0.44999999999999996,0.35,scattered,0.1,98.0,9.98,499,50,0,0,0.11050425000000003,13.28,False,0.15,below_90pct
8.0,2.0,0.44999999999999996,0.35,scattered,0.15,94.0,9.94,497,50,0,0,0.15806912500000003,20.14,False,0.15,below_90pct
8.0,2.0,0.44999999999999996,0.35,scattered,0.2,86.0,9.72,486,50,0,0,0.20991712500000007,27.78,False,0.15,below_90pct
8.0,2.0,0.44999999999999996,0.35,scattered,0.25,82.0,9.62,481,50,0,0,0.2580965,32.56,False,0.15,below_90pct
8.0,2.0,0.44999999999999996,0.35,scattered,0.3,52.0,8.74,437,50,0,0,0.3075391250000001,41.6,False,0.15,below_90pct
8.0,2.0,0.44999999999999996,0.35,scattered,0.35,36.0,7.84,392,50,0,0,0.3568535,52.52,False,0.15,below_90pct
